,longitude,latitude,housing_median_age,total_rooms,total_bedrooms,population,households,median_income,median_house_value,ocean_proximity,bedroom_to_room_ratio,near_water
13244,-117.65,34.13,24.0,2121.0,296.0,913.0,302.0,5.9328,255900.0,INLAND,0.13955681282413956,0
13245,-117.65,34.12,17.0,3006.0,427.0,1291.0,406.0,6.2083,242700.0,INLAND,0.14204923486360613,0
13246,-117.63,34.12,4.0,4323.0,775.0,1479.0,663.0,6.0758,226800.0,INLAND,0.17927365255609531,0
13247,-117.64,34.12,18.0,3605.0,534.0,1682.0,480.0,5.8407,202900.0,INLAND,0.14812760055478502,0
13248,-117.65,34.11,29.0,2927.0,634.0,1710.0,623.0,3.6219,176600.0,INLAND,0.21660403143149984,0
13249,-117.64,34.11,16.0,2129.0,420.0,932.0,379.0,2.5868,146900.0,INLAND,0.1972757162987318,0
13250,-117.63,34.11,30.0,2674.0,428.0,1404.0,456.0,4.2969,165600.0,INLAND,0.1600598354525056,0
13251,-117.69,34.11,16.0,2427.0,522.0,794.0,491.0,2.6929,119300.0,INLAND,0.21508034610630408,0
13252,-117.68,34.12,16.0,2181.0,321.0,1133.0,350.0,5.7214,259400.0,INLAND,0.14718019257221457,0
13253,-117.68,34.11,16.0,3190.0,471.0,1414.0,464.0,5.5292,208600.0,INLAND,0.14764890282131662,0
13254,-117.66,34.12,16.0,3853.0,541.0,1726.0,497.0,6.1195,251100.0,INLAND,0.140410070075266,0
13255,-117.66,34.11,19.0,3445.0,661.0,1635.0,580.0,5.0681,230500.0,INLAND,0.1918722786647315,0
13256,-117.65,34.12,27.0,2298.0,340.0,1071.0,369.0,6.5587,239000.0,INLAND,0.14795474325500435,0
13257,-117.65,34.11,28.0,2788.0,370.0,1140.0,385.0,5.3368,233500.0,INLAND,0.1327116212338594,0
13258,-117.69,34.1,17.0,3759.0,1035.0,1722.0,847.0,2.6074,137500.0,INLAND,0.2753391859537111,0
13259,-117.68,34.1,11.0,7392.0,1796.0,3841.0,1621.0,2.8326,163000.0,INLAND,0.24296536796536797,0
13260,-117.67,34.1,28.0,1263.0,248.0,601.0,219.0,3.875,174000.0,INLAND,0.19635787806809185,0
13261,-117.67,34.1,19.0,2969.0,605.0,1326.0,573.0,4.3438,155700.0,INLAND,0.20377231391040754,0
13262,-117.65,34.1,19.0,1688.0,365.0,622.0,322.0,3.6,136400.0,INLAND,0.21623222748815166,0
13263,-117.66,34.1,37.0,1971.0,345.0,939.0,358.0,3.4634,145300.0,INLAND,0.1750380517503805,0
13264,-117.66,34.1,26.0,1855.0,553.0,1109.0,536.0,2.2429,150000.0,INLAND,0.2981132075471698,0
13265,-117.65,34.1,30.0,1461.0,341.0,1014.0,345.0,2.4667,106000.0,INLAND,0.23340177960301164,0
13266,-117.68,34.09,22.0,1547.0,334.0,773.0,316.0,2.9812,148800.0,INLAND,0.21590174531351003,0
13267,-117.67,34.09,17.0,4418.0,1256.0,2417.0,1094.0,2.7266,101000.0,INLAND,0.2842915346310548,0
13268,-117.66,34.09,26.0,1151.0,200.0,593.0,188.0,3.6667,166300.0,INLAND,0.1737619461337967,0
13269,-117.66,34.09,20.0,2462.0,496.0,1117.0,458.0,3.2321,162500.0,INLAND,0.20146222583265638,0
13270,-117.66,34.09,23.0,1426.0,313.0,954.0,319.0,3.0357,151500.0,INLAND,0.21949509116409538,0
13271,-117.65,34.09,33.0,2446.0,396.0,1209.0,412.0,4.3958,145600.0,INLAND,0.16189697465249386,0
13272,-117.62,34.13,20.0,3216.0,516.0,1655.0,524.0,5.1261,158800.0,INLAND,0.16044776119402984,0
13273,-117.62,34.11,17.0,1869.0,311.0,831.0,262.0,6.148,243900.0,INLAND,0.16639914392723382,0
13274,-117.62,34.11,31.0,2561.0,414.0,1204.0,435.0,4.4637,192800.0,INLAND,0.16165560327996875,0
13275,-117.63,34.1,15.0,4799.0,1209.0,2554.0,1057.0,2.6582,122800.0,INLAND,0.25192748489268596,0
13276,-117.63,34.09,8.0,3557.0,890.0,2251.0,765.0,2.6818,114100.0,INLAND,0.25021085184143943,0
13277,-117.64,34.09,34.0,2839.0,659.0,1822.0,631.0,3.05,121300.0,INLAND,0.2321239873194787,0
13278,-117.65,34.09,46.0,1214.0,281.0,701.0,294.0,2.7083,116300.0,INLAND,0.23146622734761121,0
13279,-117.65,34.1,44.0,1526.0,337.0,831.0,326.0,3.0284,115800.0,INLAND,0.22083879423328964,0
13280,-117.65,34.1,44.0,2808.0,585.0,1444.0,550.0,2.7159,139300.0,INLAND,0.20833333333333334,0
13281,-117.68,34.08,21.0,5662.0,1185.0,3067.0,1055.0,3.3482,137300.0,INLAND,0.20929000353232075,0
13282,-117.68,34.08,28.0,2459.0,492.0,1230.0,498.0,3.0978,137200.0,INLAND,0.20008133387555918,0
13283,-117.67,34.07,29.0,1840.0,388.0,1278.0,368.0,3.5036,123400.0,INLAND,0.2108695652173913,0
13284,-117.68,34.07,24.0,2626.0,692.0,2204.0,647.0,1.7806,135000.0,INLAND,0.26351865955826353,0
13285,-117.68,34.07,32.0,1775.0,314.0,1067.0,302.0,4.0375,121300.0,INLAND,0.17690140845070423,0
13286,-117.65,34.08,35.0,2621.0,391.0,1074.0,391.0,4.7176,166400.0,INLAND,0.1491797024036627,0
13287,-117.65,34.08,38.0,2750.0,572.0,1410.0,483.0,3.3836,144900.0,INLAND,0.208,0
13288,-117.66,34.07,37.0,2454.0,511.0,1165.0,504.0,2.9474,139600.0,INLAND,0.20823145884270577,0
13289,-117.66,34.06,24.0,4043.0,952.0,2174.0,859.0,2.2244,114900.0,INLAND,0.23546871135295572,0
13290,-117.66,34.07,36.0,2072.0,408.0,964.0,395.0,2.8702,137000.0,INLAND,0.1969111969111969,0
13291,-117.66,34.07,33.0,2081.0,409.0,1008.0,375.0,2.587,138100.0,INLAND,0.19654012493993273,0
13292,-117.66,34.08,36.0,1485.0,236.0,623.0,261.0,3.3036,141000.0,INLAND,0.1589225589225589,0
13293,-117.66,34.08,33.0,3659.0,590.0,1773.0,615.0,3.9227,157200.0,INLAND,0.16124624214266192,0
13294,-117.64,34.08,37.0,2576.0,468.0,1284.0,428.0,3.3958,130400.0,INLAND,0.18167701863354038,0
13295,-117.64,34.07,43.0,1970.0,379.0,1036.0,391.0,3.2083,122800.0,INLAND,0.19238578680203045,0
13296,-117.65,34.08,52.0,2264.0,439.0,1031.0,437.0,3.375,144300.0,INLAND,0.19390459363957596,0
13297,-117.65,34.08,40.0,1609.0,258.0,624.0,242.0,5.4689,158200.0,INLAND,0.1603480422622747,0
13298,-117.64,34.08,35.0,1254.0,241.0,729.0,253.0,3.495,118000.0,INLAND,0.19218500797448165,0
13299,-117.64,34.08,33.0,1987.0,455.0,1369.0,475.0,2.4464,122600.0,INLAND,0.22898842476094616,0
13300,-117.63,34.08,38.0,1810.0,371.0,1257.0,354.0,3.8355,111700.0,INLAND,0.20497237569060772,0
13301,-117.63,34.07,39.0,2650.0,511.0,1537.0,495.0,3.4432,106700.0,INLAND,0.19283018867924528,0
13302,-117.62,34.07,15.0,4061.0,811.0,2884.0,734.0,3.3936,127000.0,INLAND,0.19970450627924158,0
13303,-117.62,34.08,30.0,1372.0,235.0,1047.0,225.0,3.1597,116300.0,INLAND,0.17128279883381925,0
13304,-117.63,34.09,19.0,3490.0,816.0,2818.0,688.0,2.8977,126200.0,INLAND,0.233810888252149,0
13305,-117.62,34.09,26.0,3271.0,595.0,2259.0,566.0,4.0139,132000.0,INLAND,0.18190155915622133,0
13306,-117.62,34.08,22.0,2626.0,631.0,1678.0,557.0,3.125,111800.0,INLAND,0.2402894135567403,0
13307,-117.62,34.08,24.0,2801.0,554.0,2064.0,529.0,4.4946,136000.0,INLAND,0.19778650481970725,0
13308,-117.61,34.08,20.0,3550.0,736.0,2229.0,681.0,3.0199,128800.0,INLAND,0.20732394366197182,0
13309,-117.61,34.09,23.0,1945.0,362.0,1483.0,383.0,4.4205,135500.0,INLAND,0.18611825192802056,0
13310,-117.61,34.09,11.0,2000.0,391.0,1503.0,426.0,4.6167,144000.0,INLAND,0.1955,0
13311,-117.61,34.08,12.0,4427.0,,2400.0,843.0,4.7147,158700.0,INLAND,,0
13312,-117.6,34.08,15.0,2700.0,460.0,1432.0,449.0,4.9063,159800.0,INLAND,0.17037037037037037,0
13313,-117.65,34.07,35.0,2501.0,651.0,1182.0,591.0,1.4464,113200.0,INLAND,0.2602958816473411,0
13314,-117.65,34.07,52.0,1041.0,252.0,558.0,231.0,1.9236,117200.0,INLAND,0.2420749279538905,0
13315,-117.65,34.06,41.0,465.0,130.0,349.0,138.0,2.0893,112500.0,INLAND,0.27956989247311825,0
13316,-117.62,34.07,16.0,6009.0,1599.0,5110.0,1389.0,2.5677,128900.0,INLAND,0.26610084872690964,0
13317,-117.64,34.07,30.0,2787.0,713.0,2647.0,693.0,2.2765,98100.0,INLAND,0.2558306422676713,0
13318,-117.64,34.07,38.0,2450.0,544.0,1823.0,536.0,2.837,111200.0,INLAND,0.2220408163265306,0
13319,-117.64,34.07,52.0,1644.0,372.0,1269.0,355.0,2.6913,108300.0,INLAND,0.22627737226277372,0
13320,-117.67,34.06,26.0,1592.0,429.0,1182.0,365.0,2.4583,110400.0,INLAND,0.2694723618090452,0
13321,-117.66,34.06,39.0,1405.0,339.0,1489.0,336.0,1.608,91800.0,INLAND,0.2412811387900356,0
13322,-117.65,34.06,41.0,1171.0,334.0,1479.0,334.0,2.25,90500.0,INLAND,0.2852263023057216,0
13323,-117.64,34.06,43.0,763.0,219.0,851.0,198.0,1.7292,79200.0,INLAND,0.2870249017038008,0
13324,-117.64,34.06,50.0,637.0,143.0,590.0,147.0,1.9659,85700.0,INLAND,0.22448979591836735,0
13325,-117.63,34.06,39.0,1210.0,310.0,1294.0,303.0,2.3636,88300.0,INLAND,0.256198347107438,0
13326,-117.66,34.05,36.0,2341.0,520.0,2138.0,523.0,2.3347,104000.0,INLAND,0.22212729602733874,0
13327,-117.66,34.05,33.0,960.0,216.0,831.0,222.0,2.5391,108600.0,INLAND,0.225,0
13328,-117.66,34.05,6.0,5129.0,1119.0,2533.0,949.0,3.625,113600.0,INLAND,0.2181711834665627,0
13329,-117.67,34.04,16.0,3260.0,501.0,1973.0,535.0,4.6563,162000.0,INLAND,0.15368098159509203,0
13330,-117.66,34.04,16.0,2081.0,348.0,1332.0,356.0,4.7872,147600.0,INLAND,0.1672272945699183,0
13331,-117.66,34.05,14.0,2644.0,525.0,2021.0,511.0,3.6467,147500.0,INLAND,0.1985627836611195,0
13332,-117.65,34.04,15.0,3393.0,,2039.0,611.0,3.9336,151000.0,INLAND,,0
13333,-117.66,34.04,10.0,3657.0,695.0,2079.0,663.0,4.2054,159900.0,INLAND,0.19004648619086684,0
13334,-117.67,34.05,6.0,2833.0,628.0,1717.0,589.0,3.2062,167500.0,INLAND,0.2216731380162372,0
13335,-117.67,34.04,13.0,2295.0,374.0,1284.0,378.0,5.2551,194300.0,INLAND,0.16296296296296298,0
13336,-117.67,34.04,13.0,1543.0,,776.0,358.0,3.0598,99700.0,INLAND,,0
13337,-117.68,34.04,27.0,574.0,103.0,321.0,103.0,3.9107,186500.0,INLAND,0.1794425087108014,0
13338,-117.65,34.02,9.0,2107.0,411.0,1138.0,389.0,4.4042,159100.0,INLAND,0.1950640721404841,0
13339,-117.66,34.03,14.0,2137.0,345.0,1151.0,352.0,5.753,185500.0,INLAND,0.16144127281235376,0
13340,-117.67,34.02,16.0,3042.0,524.0,1516.0,475.0,4.8906,178500.0,INLAND,0.1722550953320184,0
13341,-117.66,34.02,11.0,3358.0,504.0,1690.0,482.0,6.7544,207900.0,INLAND,0.15008933889219775,0
13342,-117.65,34.03,15.0,4420.0,903.0,2373.0,858.0,3.449,149100.0,INLAND,0.20429864253393665,0
13343,-117.65,34.04,28.0,2360.0,607.0,2623.0,592.0,2.5048,100000.0,INLAND,0.2572033898305085,0
13344,-117.64,34.05,32.0,1129.0,251.0,1378.0,268.0,3.0057,96900.0,INLAND,0.22232063773250665,0
13345,-117.64,34.05,27.0,1407.0,362.0,1684.0,350.0,2.1944,95700.0,INLAND,0.2572850035536603,0
13346,-117.64,34.03,11.0,2050.0,382.0,1044.0,371.0,4.8281,137000.0,INLAND,0.18634146341463415,0
13347,-117.64,34.04,21.0,1801.0,507.0,2556.0,484.0,2.4716,102500.0,INLAND,0.28151027207107165,0
13348,-117.64,34.03,10.0,3194.0,579.0,2088.0,549.0,4.1779,159100.0,INLAND,0.1812773951158422,0
13349,-117.64,34.02,10.0,4887.0,930.0,2637.0,831.0,4.0611,158000.0,INLAND,0.19030079803560468,0
13350,-117.63,34.02,13.0,4864.0,729.0,2780.0,723.0,5.6168,175400.0,INLAND,0.14987664473684212,0
13351,-117.62,34.02,9.0,4265.0,587.0,2280.0,589.0,5.5632,195100.0,INLAND,0.13763188745603752,0
13352,-117.62,34.03,15.0,3942.0,661.0,2240.0,621.0,4.8311,176000.0,INLAND,0.16768138001014712,0
13353,-117.62,34.02,16.0,2040.0,325.0,1207.0,324.0,5.0431,164100.0,INLAND,0.15931372549019607,0
13354,-117.61,34.02,15.0,1791.0,346.0,1219.0,328.0,3.8125,170300.0,INLAND,0.19318816303740927,0
13355,-117.6,34.02,16.0,2103.0,348.0,1305.0,356.0,5.2849,160400.0,INLAND,0.16547788873038516,0
13356,-117.6,34.03,16.0,1499.0,232.0,918.0,239.0,5.5677,175400.0,INLAND,0.15476984656437626,0
13357,-117.62,34.05,33.0,883.0,211.0,1007.0,210.0,2.8281,103600.0,INLAND,0.23895809739524349,0
13358,-117.61,34.04,8.0,4116.0,766.0,1785.0,745.0,3.1672,150200.0,INLAND,0.1861030126336249,0
13359,-117.66,34.02,12.0,5616.0,871.0,3019.0,782.0,5.5425,202300.0,INLAND,0.1550925925925926,0
13360,-117.64,34.02,6.0,248.0,47.0,119.0,42.0,2.125,416700.0,INLAND,0.18951612903225806,0
13361,-117.61,34.01,25.0,352.0,41.0,99.0,34.0,3.9696,500000.0,INLAND,0.11647727272727272,0
13362,-117.61,34.02,8.0,63.0,9.0,25.0,7.0,7.7197,275000.0,INLAND,0.14285714285714285,0
13363,-117.64,33.99,29.0,1005.0,152.0,513.0,149.0,2.4375,181300.0,INLAND,0.15124378109452735,0
13364,-117.66,34.0,5.0,1387.0,236.0,855.0,270.0,5.411,201100.0,INLAND,0.17015140591204037,0
13365,-117.6,33.98,26.0,1225.0,199.0,717.0,204.0,2.7284,225000.0,INLAND,0.16244897959183674,0
13366,-117.63,33.94,36.0,447.0,95.0,2886.0,85.0,4.2578,183300.0,INLAND,0.21252796420581654,0
13367,-117.58,34.0,2.0,7544.0,1516.0,2801.0,1001.0,4.0037,245200.0,INLAND,0.2009544008483563,0
13368,-117.57,34.15,3.0,12806.0,2219.0,4249.0,1499.0,5.485,343100.0,INLAND,0.1732781508667812,0
13369,-117.57,34.13,5.0,6135.0,879.0,2795.0,781.0,5.9369,225200.0,INLAND,0.1432762836185819,0
13370,-117.54,34.12,4.0,17577.0,2819.0,7766.0,2473.0,5.1333,181800.0,INLAND,0.16038004210047221,0
13371,-117.54,34.11,16.0,2114.0,374.0,1463.0,399.0,3.9241,131500.0,INLAND,0.17691579943235572,0
13372,-117.51,34.14,21.0,2455.0,381.0,1094.0,327.0,4.6437,191700.0,INLAND,0.15519348268839103,0
13373,-117.5,34.12,2.0,11965.0,1802.0,4436.0,1296.0,5.285,191700.0,INLAND,0.1506059339740911,0
13374,-117.51,34.16,2.0,718.0,98.0,119.0,50.0,4.1,315000.0,INLAND,0.13649025069637882,0
13375,-117.55,34.14,3.0,5710.0,919.0,2874.0,886.0,5.3638,206300.0,INLAND,0.16094570928196147,0
13376,-117.59,34.16,10.0,9467.0,1181.0,3819.0,1122.0,7.8252,361400.0,INLAND,0.12474912855181156,0
13377,-117.58,34.14,7.0,11818.0,1745.0,5499.0,1600.0,5.3678,231700.0,INLAND,0.14765611778642748,0
13378,-117.62,34.15,16.0,13556.0,1704.0,5669.0,1668.0,6.5138,311500.0,INLAND,0.12570079669519033,0
13379,-117.61,34.14,14.0,15809.0,2485.0,7363.0,2410.0,5.5198,245600.0,INLAND,0.15718894300714784,0
13380,-117.61,34.13,21.0,8416.0,1386.0,4308.0,1341.0,4.4611,164600.0,INLAND,0.16468631178707224,0
13381,-117.61,34.12,17.0,6709.0,1198.0,3954.0,1161.0,4.6997,156900.0,INLAND,0.1785661052317782,0
13382,-117.59,34.13,10.0,20263.0,3915.0,9716.0,3744.0,3.8505,169600.0,INLAND,0.19320929773478754,0
13383,-117.58,34.11,14.0,11635.0,2055.0,6443.0,2009.0,4.7547,157600.0,INLAND,0.1766222604211431,0
13384,-117.6,34.11,18.0,6025.0,1062.0,3360.0,1028.0,4.8889,155700.0,INLAND,0.1762655601659751,0
13385,-117.56,34.12,4.0,6956.0,1271.0,3455.0,1228.0,4.7193,178700.0,INLAND,0.18271995399654975,0
13386,-117.56,34.12,4.0,5351.0,1210.0,2988.0,1101.0,3.7973,181300.0,INLAND,0.22612595776490377,0
13387,-117.61,34.1,9.0,18956.0,4095.0,10323.0,3832.0,3.6033,132600.0,INLAND,0.21602658788774004,0
13388,-117.59,34.1,17.0,3646.0,1035.0,1987.0,895.0,2.3603,139300.0,INLAND,0.2838727372462973,0
13389,-117.58,34.1,4.0,6360.0,1584.0,3359.0,1396.0,3.5186,127800.0,INLAND,0.2490566037735849,0
13390,-117.58,34.09,27.0,754.0,200.0,746.0,185.0,1.9531,100800.0,INLAND,0.26525198938992045,0
13391,-117.59,34.09,16.0,2401.0,465.0,1757.0,500.0,3.9755,120400.0,INLAND,0.19366930445647645,0
13392,-117.57,34.07,4.0,2152.0,580.0,1083.0,441.0,3.1458,118800.0,INLAND,0.2695167286245353,0
13393,-117.59,34.03,16.0,3443.0,562.0,2130.0,564.0,5.0769,161400.0,INLAND,0.1632297415045019,0
13394,-117.59,34.02,14.0,1463.0,261.0,881.0,245.0,4.7857,152500.0,INLAND,0.17840054682159945,0
13395,-117.58,34.02,4.0,5998.0,1092.0,3182.0,1042.0,5.2692,174800.0,INLAND,0.18206068689563187,0
13396,-117.57,34.02,5.0,6933.0,1311.0,3845.0,1285.0,4.6727,158900.0,INLAND,0.1890956295975768,0
13397,-117.53,34.06,18.0,5605.0,1303.0,4028.0,1145.0,2.9386,116400.0,INLAND,0.23247100802854595,0
13398,-117.53,34.1,5.0,2185.0,488.0,1379.0,458.0,3.7917,103000.0,INLAND,0.22334096109839818,0
13399,-117.42,34.13,4.0,11587.0,1796.0,5804.0,1705.0,4.8283,141900.0,INLAND,0.15500129455424183,0
13400,-117.43,34.12,7.0,5954.0,1071.0,3567.0,1070.0,3.2056,134100.0,INLAND,0.17987907289217334,0
13401,-117.45,34.13,16.0,5058.0,965.0,3388.0,878.0,3.6417,119000.0,INLAND,0.1907868722815342,0
13402,-117.46,34.14,10.0,714.0,131.0,381.0,119.0,0.8926,116100.0,INLAND,0.18347338935574228,0
13403,-117.47,34.12,6.0,10565.0,1767.0,5690.0,1555.0,4.1797,141000.0,INLAND,0.16725035494557502,0
13404,-117.46,34.1,35.0,908.0,226.0,667.0,203.0,2.5833,93500.0,INLAND,0.2488986784140969,0
13405,-117.46,34.1,7.0,1759.0,473.0,1064.0,328.0,1.9583,108800.0,INLAND,0.2689027856736782,0
13406,-117.46,34.09,8.0,4711.0,963.0,3310.0,988.0,3.5488,101600.0,INLAND,0.20441519847166206,0
13407,-117.48,34.09,32.0,3170.0,630.0,2612.0,580.0,3.6394,99200.0,INLAND,0.19873817034700317,0
13408,-117.48,34.09,32.0,1650.0,328.0,1124.0,290.0,3.1838,98600.0,INLAND,0.1987878787878788,0
13409,-117.48,34.1,30.0,2287.0,531.0,1796.0,503.0,2.5833,90600.0,INLAND,0.23218189768255357,0
13410,-117.46,34.08,18.0,3830.0,750.0,2767.0,702.0,3.6602,120700.0,INLAND,0.195822454308094,0
13411,-117.46,34.07,19.0,3155.0,572.0,2482.0,642.0,2.9973,113400.0,INLAND,0.18129952456418383,0
13412,-117.48,34.08,28.0,1922.0,382.0,1565.0,340.0,3.915,117400.0,INLAND,0.1987513007284079,0
13413,-117.48,34.08,17.0,1834.0,390.0,1253.0,357.0,3.1028,106400.0,INLAND,0.21264994547437296,0
13414,-117.47,34.07,24.0,1017.0,227.0,568.0,187.0,1.5972,112500.0,INLAND,0.2232055063913471,0
13415,-117.42,34.06,27.0,2532.0,495.0,1305.0,436.0,2.9107,143100.0,INLAND,0.19549763033175355,0
13416,-117.46,34.06,24.0,2831.0,478.0,1582.0,435.0,4.3397,195600.0,INLAND,0.16884493111974566,0
13417,-117.47,34.06,33.0,1379.0,273.0,884.0,229.0,2.7574,125000.0,INLAND,0.19796954314720813,0
13418,-117.49,34.05,20.0,1483.0,249.0,660.0,194.0,3.9464,207700.0,INLAND,0.16790289952798382,0
13419,-117.5,34.04,5.0,3958.0,665.0,2456.0,666.0,5.1647,154700.0,INLAND,0.16801414855987873,0
13420,-117.5,34.04,4.0,3428.0,649.0,2158.0,632.0,5.0175,143400.0,INLAND,0.18932322053675613,0
13421,-117.49,34.04,4.0,6034.0,1170.0,3527.0,1098.0,4.1775,143700.0,INLAND,0.19390122638382498,0
13422,-117.46,34.04,3.0,12870.0,2315.0,5820.0,1759.0,4.2429,147300.0,INLAND,0.17987567987567987,0
13423,-117.38,34.14,11.0,10804.0,1493.0,5221.0,1482.0,5.246,161400.0,INLAND,0.13818955942243613,0
13424,-117.4,34.15,4.0,12156.0,1864.0,5020.0,1524.0,4.7909,149200.0,INLAND,0.1533399144455413,0
13425,-117.4,34.18,16.0,1769.0,254.0,1778.0,251.0,5.3671,181800.0,INLAND,0.143583945732052,0
13426,-117.38,34.2,16.0,193.0,45.0,312.0,76.0,3.7578,137500.0,INLAND,0.23316062176165803,0
13427,-117.45,34.11,7.0,6356.0,1244.0,4052.0,1164.0,2.9112,121700.0,INLAND,0.19572057898049086,0
13428,-117.45,34.1,9.0,4288.0,1017.0,3156.0,900.0,2.7827,105800.0,INLAND,0.23717350746268656,0
13429,-117.45,34.1,6.0,5571.0,1316.0,4048.0,1154.0,2.0308,91100.0,INLAND,0.23622329922814575,0
13430,-117.42,34.11,25.0,4261.0,893.0,2319.0,702.0,3.3958,111900.0,INLAND,0.20957521708519128,0
13431,-117.42,34.1,18.0,3977.0,809.0,2231.0,742.0,4.1399,115400.0,INLAND,0.20341966306261,0
13432,-117.43,34.1,34.0,1345.0,265.0,834.0,290.0,3.7011,99500.0,INLAND,0.1970260223048327,0
13433,-117.43,34.11,17.0,4109.0,884.0,2544.0,780.0,2.7757,109800.0,INLAND,0.2151375030421027,0
13434,-117.43,34.1,43.0,1898.0,418.0,971.0,366.0,2.4735,89900.0,INLAND,0.220231822971549,0
13435,-117.44,34.1,43.0,1614.0,400.0,926.0,349.0,2.075,95100.0,INLAND,0.24783147459727387,0
13436,-117.44,34.09,24.0,3477.0,831.0,2541.0,753.0,2.3682,97400.0,INLAND,0.23899913718723037,0
13437,-117.44,34.09,12.0,3598.0,828.0,2588.0,781.0,2.375,113800.0,INLAND,0.2301278488048916,0
13438,-117.44,34.08,15.0,5024.0,992.0,3208.0,981.0,3.6025,116400.0,INLAND,0.19745222929936307,0
13439,-117.42,34.09,28.0,3193.0,525.0,1750.0,523.0,4.1375,128300.0,INLAND,0.1644221735045412,0
13440,-117.42,34.08,28.0,2300.0,419.0,1312.0,444.0,3.4844,127700.0,INLAND,0.18217391304347827,0
13441,-117.43,34.08,31.0,3207.0,560.0,1582.0,538.0,4.263,127400.0,INLAND,0.17461802307452448,0
13442,-117.43,34.09,18.0,3172.0,632.0,1621.0,573.0,2.7437,120200.0,INLAND,0.19924337957124844,0
13443,-117.42,34.08,21.0,4460.0,930.0,2657.0,839.0,2.7569,127500.0,INLAND,0.2085201793721973,0
13444,-117.43,34.08,13.0,4563.0,1187.0,2475.0,1019.0,2.1189,121700.0,INLAND,0.2601358755204909,0
13445,-117.45,34.07,21.0,3465.0,639.0,2292.0,628.0,3.3553,113500.0,INLAND,0.18441558441558442,0
13446,-117.43,34.07,18.0,2453.0,537.0,1503.0,500.0,2.3768,95300.0,INLAND,0.2189156135344476,0
13447,-117.41,34.11,12.0,6758.0,1550.0,3204.0,1279.0,2.5181,105500.0,INLAND,0.22935779816513763,0
13448,-117.41,34.1,5.0,4937.0,1139.0,2204.0,812.0,2.5272,92000.0,INLAND,0.23070690702855987,0
13449,-117.4,34.08,21.0,3622.0,667.0,2503.0,720.0,3.8531,105400.0,INLAND,0.18415240198785202,0
13450,-117.41,34.08,38.0,1541.0,290.0,861.0,299.0,3.5655,95600.0,INLAND,0.18818948734587929,0
13451,-117.41,34.09,21.0,3300.0,587.0,1896.0,572.0,3.6466,130600.0,INLAND,0.1778787878787879,0
13452,-117.41,34.1,29.0,1362.0,251.0,776.0,253.0,3.1287,102000.0,INLAND,0.184287812041116,0
13453,-117.41,34.11,29.0,3999.0,772.0,2602.0,760.0,3.5481,105500.0,INLAND,0.19304826206551637,0
13454,-117.4,34.11,14.0,1933.0,347.0,1443.0,376.0,4.2121,128100.0,INLAND,0.17951370926021729,0
13455,-117.39,34.11,5.0,2987.0,457.0,1821.0,485.0,4.8889,138900.0,INLAND,0.15299631737529293,0
13456,-117.39,34.11,16.0,1140.0,181.0,627.0,206.0,4.9444,132700.0,INLAND,0.1587719298245614,0
13457,-117.38,34.11,36.0,1497.0,264.0,894.0,275.0,3.3066,96300.0,INLAND,0.17635270541082165,0
13458,-117.38,34.11,32.0,3179.0,662.0,1878.0,661.0,3.1375,101200.0,INLAND,0.20824158540421517,0
13459,-117.39,34.1,12.0,7184.0,1516.0,4862.0,1235.0,2.4492,103800.0,INLAND,0.21102449888641425,0
13460,-117.39,34.1,19.0,1000.0,211.0,572.0,230.0,2.4028,112500.0,INLAND,0.211,0
13461,-117.39,34.13,9.0,2228.0,398.0,1316.0,370.0,4.1632,119800.0,INLAND,0.17863554757630162,0
13462,-117.38,34.13,13.0,2903.0,510.0,1844.0,510.0,3.7198,112900.0,INLAND,0.1756803306923872,0
13463,-117.37,34.13,17.0,2681.0,470.0,1621.0,459.0,3.875,118500.0,INLAND,0.175307720999627,0
13464,-117.38,34.13,23.0,1326.0,300.0,722.0,263.0,2.1856,107800.0,INLAND,0.22624434389140272,0
13465,-117.37,34.13,12.0,1893.0,493.0,1054.0,389.0,2.3456,140800.0,INLAND,0.26043317485472794,0
13466,-117.38,34.12,17.0,5959.0,1208.0,4115.0,1088.0,2.4053,105200.0,INLAND,0.20271857694244,0
13467,-117.39,34.12,7.0,5059.0,780.0,3253.0,801.0,4.9196,140500.0,INLAND,0.1541806681162285,0
13468,-117.38,34.09,8.0,3955.0,815.0,2184.0,725.0,3.3438,127600.0,INLAND,0.20606826801517067,0
13469,-117.36,34.09,32.0,3616.0,631.0,2131.0,593.0,3.2879,95500.0,INLAND,0.17450221238938052,0
13470,-117.37,34.08,17.0,2029.0,404.0,1190.0,437.0,2.9554,115000.0,INLAND,0.19911286347954657,0
13471,-117.38,34.08,11.0,5684.0,1139.0,3095.0,1036.0,3.6875,112600.0,INLAND,0.20038705137227306,0
13472,-117.38,34.07,6.0,1156.0,191.0,910.0,234.0,4.9091,122400.0,INLAND,0.1652249134948097,0
13473,-117.37,34.07,52.0,50.0,9.0,60.0,16.0,4.125,262500.0,INLAND,0.18,0
13474,-117.36,34.08,4.0,8866.0,1832.0,4775.0,1554.0,3.7348,125800.0,INLAND,0.20663207759981952,0
13475,-117.4,34.09,5.0,6190.0,993.0,3615.0,963.0,4.4034,133200.0,INLAND,0.1604200323101777,0
13476,-117.39,34.09,10.0,5736.0,945.0,3528.0,932.0,4.3958,130700.0,INLAND,0.1647489539748954,0
